,date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
2435,30/06/2022,595800,Appartement,51,3,2.3221759,48.8882544
2436,30/06/2022,455000,Appartement,36,3,2.3275366,48.884743
2437,30/06/2022,501600,Appartement,33,2,2.3240599,48.8876104
2438,30/06/2022,343000,Appartement,30,2,2.3242162,48.8881308
2439,30/06/2022,1428100,Appartement,116,5,2.3235304,48.8855148
2440,29/06/2022,570000,Appartement,37,3,2.3210128,48.8885958
2441,29/06/2022,1030000,Appartement,85,4,2.3209868,48.8861002
2442,28/06/2022,493500,Appartement,42,2,2.3284879,48.8864814
2443,27/06/2022,140000,Appartement,15,1,2.3225728,48.8879223
2444,24/06/2022,463000,Appartement,44,2,2.328539,48.8860991
2445,24/06/2022,1018415,Appartement,85,3,2.3226925,48.8862259
2446,22/06/2022,690000,Appartement,58,3,2.3241286,48.8862874
2447,21/06/2022,845999,Appartement,91,4,2.3279462,48.8866111
2448,20/06/2022,699000,Appartement,60,3,2.32345,48.8884183
2449,20/06/2022,353250,Appartement,24,2,2.3220234,48.8874996
2450,17/06/2022,295000,Appartement,38,2,2.3244944,48.8896031
2451,16/06/2022,274650,Appartement,26,2,2.3219953,48.888756
2452,14/06/2022,735000,Appartement,49,2,2.3245554,48.8871239
2453,10/06/2022,445000,Appartement,47,2,2.3265506,48.8857542
2454,10/06/2022,825400,Appartement,75,3,2.3221454,48.8886995
2455,09/06/2022,95000,Appartement,10,1,2.3267869,48.8872127
2456,30/06/2022,525000,Appartement,51,3,2.325987,48.891663
2457,30/06/2022,1313475,Appartement,85,3,2.3247486,48.8905452
2458,30/06/2022,370000,Appartement,37,2,2.3261555,48.8932562
2459,29/06/2022,581000,Appartement,55,2,2.3261418,48.8928275
2460,29/06/2022,180000,Appartement,18,1,2.3255029,48.8938477
2461,29/06/2022,390000,Appartement,42,2,2.3266107,48.8932793
2462,28/06/2022,195000,Appartement,22,2,2.3230434,48.8935852
2463,27/06/2022,250250,Appartement,22,1,2.3249137,48.8911755
2464,27/06/2022,365000,Appartement,30,2,2.328426,48.8911534
2465,27/06/2022,395000,Appartement,38,2,2.322302,48.8910981
2466,24/06/2022,892880,Appartement,77,3,2.3245409,48.8917261
2467,21/06/2022,415475,Appartement,39,2,2.3263004,48.8921692
2468,20/06/2022,264000,Appartement,21,1,2.3214536,48.8927995
2469,17/06/2022,693000,Appartement,66,4,2.3281369,48.8930833
2470,17/06/2022,607235,Appartement,60,2,2.3293561,48.892207
2471,16/06/2022,840000,Appartement,101,4,2.3243117,48.8919711
2472,16/06/2022,145100,Appartement,11,1,2.322219,48.8929363
2473,16/06/2022,730000,Appartement,76,5,2.3269414,48.8905063
2474,15/06/2022,320000,Appartement,33,2,2.3230344,48.8941046
2475,15/06/2022,160000,Appartement,18,1,2.3227108,48.8936955
2476,14/06/2022,575000,Appartement,49,3,2.3332191,48.8907118
2477,10/06/2022,351220,Appartement,21,2,2.3219383,48.8927176
2478,10/06/2022,710100,Appartement,65,3,2.3250668,48.8931255
2479,10/06/2022,1031637,Appartement,78,4,2.3288233,48.8913794
2480,10/06/2022,850000,Appartement,80,3,2.3285556,48.8928926
2481,29/06/2022,495000,Appartement,49,2,2.3268107,48.8959356
2482,28/06/2022,232800,Appartement,25,1,2.3270141,48.8967616
2483,24/06/2022,1283000,Appartement,120,4,2.3229801,48.8950018
2484,17/06/2022,450000,Appartement,59,2,2.3262144,48.8951369
2485,16/06/2022,296735,Appartement,29,2,2.3242241,48.8953764
2486,09/06/2022,720000,Appartement,67,3,2.3234863,48.8962664
2487,08/06/2022,614400,Appartement,40,2,2.3291501,48.8910911
2488,08/06/2022,690000,Appartement,61,3,2.3213551,48.8926799
2489,08/06/2022,318212,Appartement,32,2,2.3273109,48.891048
2490,07/06/2022,290000,Appartement,24,2,2.322402,48.8943816
2491,07/06/2022,600000,Appartement,55,3,2.3291334,48.890849
2492,03/06/2022,349950,Appartement,30,1,2.3278264,48.89072
2493,03/06/2022,548152,Appartement,44,2,2.3231285,48.8942235
2494,02/06/2022,465000,Appartement,50,2,2.329372,48.8955756
2495,02/06/2022,238000,Appartement,21,2,2.3216834,48.8918658
2496,02/06/2022,216000,Appartement,15,1,2.323428,48.8943706
2497,01/06/2022,470000,Appartement,33,2,2.3210782,48.891735
2498,31/05/2022,165000,Appartement,19,1,2.321639,48.8930245
2499,31/05/2022,382500,Appartement,43,2,2.3219397,48.8915877
2500,31/05/2022,345000,Appartement,29,2,2.3247018,48.8918428
2501,31/05/2022,841300,Appartement,78,4,2.3223104,48.8909482
2502,30/05/2022,850000,Appartement,90,2,2.3283,48.8906416
2503,25/05/2022,95000,Appartement,10,1,2.3241839,48.8957831
2504,25/05/2022,1070192,Appartement,111,6,2.324836,48.8925342
2505,25/05/2022,270000,Appartement,27,2,2.3258456,48.8906209
2506,24/05/2022,540000,Appartement,49,2,2.3282372,48.8912782
2507,20/05/2022,157300,Appartement,16,1,2.3277194,48.8912139
2508,18/05/2022,225600,Appartement,26,1,2.3261958,48.8971471
2509,16/05/2022,320870,Appartement,32,2,2.3220962,48.8962035
2510,13/05/2022,240000,Appartement,31,2,2.3238197,48.896976
2511,10/05/2022,300000,Appartement,27,2,2.3238197,48.896976
2512,09/05/2022,317000,Appartement,31,2,2.3226661,48.8968068
2513,09/05/2022,596500,Appartement,73,3,2.3285814,48.895515
2514,28/04/2022,555000,Appartement,57,3,2.3226387,48.895536
2515,29/06/2022,320000,Appartement,30,2,2.3305019,48.8241104
2516,27/06/2022,349000,Appartement,41,2,2.3300918,48.8246268
2517,22/06/2022,578950,Appartement,58,3,2.3306125,48.8239768
2518,16/06/2022,210720,Appartement,24,1,2.3302938,48.8241503
2519,10/06/2022,210000,Appartement,19,1,2.3295106,48.8246501
2520,10/06/2022,520000,Appartement,49,3,2.3356513,48.8240641
2521,31/05/2022,600000,Appartement,55,3,2.3295106,48.8246501
2522,24/05/2022,270000,Appartement,34,2,2.3294147,48.8243198
2523,24/05/2022,366100,Appartement,35,2,2.3354438,48.8240394
2524,12/04/2022,500000,Appartement,46,2,2.3276157,48.8245952
2525,08/04/2022,493000,Appartement,49,3,2.3276157,48.8245952
2526,07/04/2022,355000,Appartement,36,2,2.3305981,48.8240918
2527,07/04/2022,329000,Appartement,40,2,2.3227743,48.8245287
2528,05/04/2022,372000,Appartement,42,2,2.3341867,48.8239025
2529,30/06/2022,292000,Appartement,24,2,2.3328939,48.8293162
2530,29/06/2022,567000,Appartement,58,3,2.3318337,48.8277266
2531,28/06/2022,368741,Appartement,32,1,2.3334826,48.8289477
2532,27/06/2022,353500,Appartement,35,2,2.3291548,48.8277515
2533,23/06/2022,1600000,Appartement,140,5,2.3311746,48.8294042
2534,23/06/2022,215950,Appartement,20,1,2.3321003,48.8268677
2535,20/06/2022,297000,Appartement,24,1,2.3312737,48.8253825
2536,17/06/2022,340000,Appartement,30,1,2.3312077,48.8281699
2537,15/06/2022,455000,Appartement,50,2,2.3343812,48.8296113
2538,15/06/2022,1115000,Appartement,104,4,2.3316097,48.8272565
2539,15/06/2022,470000,Appartement,51,3,2.3302093,48.8286736
2540,13/06/2022,568000,Appartement,55,2,2.3320569,48.828818
2541,13/06/2022,900000,Appartement,91,4,2.3362027,48.8257667
2542,10/06/2022,78000,Appartement,8,1,2.3308677,48.8296347
2543,10/06/2022,450000,Appartement,56,2,2.3318488,48.82671
2544,10/06/2022,580000,Appartement,49,3,2.3303851,48.827992
2545,10/06/2022,644990,Appartement,60,4,2.3295134,48.8286305
2546,09/06/2022,204300,Appartement,23,1,2.3338403,48.8307984
2547,08/06/2022,1119700,Appartement,93,4,2.3302721,48.8266497
2548,02/06/2022,190000,Appartement,24,1,2.3295183,48.8247523
2549,02/06/2022,1272500,Appartement,92,4,2.3310046,48.8294178
2550,25/05/2022,637400,Appartement,67,3,2.3316097,48.8272565
2551,23/05/2022,499050,Appartement,49,2,2.3308975,48.8283456
2553,20/05/2022,231400,Appartement,28,2,2.3291548,48.8277515
2554,19/05/2022,210000,Appartement,24,1,2.3345322,48.8292098
2555,30/06/2022,195000,Appartement,18,1,2.3364215,48.8318826
2556,23/06/2022,335000,Appartement,25,2,2.3357461,48.8325053
2557,23/06/2022,902500,Appartement,78,3,2.3295837,48.8345533
2558,23/06/2022,770300,Appartement,72,3,2.3293993,48.8321552
2559,23/06/2022,150000,Appartement,15,1,2.3360001,48.8307202
2560,21/06/2022,772057,Appartement,62,3,2.3353882,48.8338331
2561,20/06/2022,965000,Appartement,93,4,2.3364495,48.8317492
2562,17/06/2022,172580,Appartement,17,1,2.3302603,48.8297151
2563,17/06/2022,615000,Appartement,60,3,2.3339313,48.8346505
2564,17/06/2022,460000,Appartement,36,2,2.330292,48.8345739
2565,15/06/2022,375000,Appartement,33,2,2.3305142,48.8297267
2566,10/06/2022,890000,Appartement,86,3,2.3357448,48.8305847
2567,10/06/2022,207000,Appartement,19,2,2.3346974,48.83091
2568,09/06/2022,219280,Appartement,18,1,2.334789,48.8310366
2569,28/06/2022,385000,Appartement,33,2,2.3319582,48.838363
2570,17/06/2022,790000,Appartement,49,2,2.3370033,48.8372224
2571,13/06/2022,140566,Appartement,13,1,2.3344092,48.8346721
2572,03/06/2022,921500,Appartement,72,3,2.3316144,48.8379223
2573,03/06/2022,1234600,Appartement,105,4,2.3349255,48.8343204
2574,02/06/2022,623000,Appartement,55,3,2.3373369,48.831065
2575,31/05/2022,1096700,Appartement,73,4,2.3297803,48.834794
2576,31/05/2022,2080000,Appartement,154,5,2.3306678,48.8383279
2577,30/05/2022,310000,Appartement,30,1,2.3376342,48.8315865
2578,30/05/2022,490000,Appartement,49,2,2.3362414,48.8308104
2579,25/05/2022,353000,Appartement,35,2,2.3357461,48.8325053
2580,20/05/2022,615020,Appartement,60,3,2.3318599,48.8332646
2581,30/06/2022,1850961,Appartement,124,6,2.3331985,48.8418572
2583,29/06/2022,2000000,Appartement,120,5,2.3359052,48.8411225
2584,28/06/2022,265000,Appartement,21,2,2.3329102,48.8399461
2585,28/06/2022,1601000,Appartement,113,4,2.3333016,48.8401779
2586,24/06/2022,1630000,Appartement,100,5,2.3317616,48.8428664
2587,23/06/2022,876560,Appartement,73,3,2.3338953,48.8418866
2588,22/06/2022,315000,Appartement,29,2,2.333218,48.8401486
2589,22/06/2022,475000,Appartement,42,1,2.3358041,48.8412269
2590,21/06/2022,146226,Appartement,18,1,2.3317558,48.8410895
2591,20/06/2022,2081450,Appartement,149,6,2.3318455,48.842706
2592,02/06/2022,870200,Appartement,64,4,2.3305395,48.8414918
2593,31/05/2022,515000,Appartement,40,2,2.3304599,48.8442592
2594,31/05/2022,392400,Appartement,47,2,2.3299914,48.8431486
2595,30/05/2022,550000,Appartement,54,2,2.3306986,48.8407951
2596,30/05/2022,2600000,Appartement,180,5,2.3297896535925213,48.8436295
2597,25/05/2022,1788500,Appartement,112,5,2.3311153,48.8417279
2598,25/05/2022,1100000,Appartement,79,4,2.3357065,48.841328
2599,24/05/2022,1906000,Appartement,126,6,2.3321533,48.8416871
2600,20/05/2022,795113,Appartement,51,3,2.3317616,48.8428664
2601,20/05/2022,2160000,Appartement,125,5,2.3355446,48.8420288
2602,18/05/2022,551961,Appartement,35,2,2.3357294,48.8420238
2603,17/05/2022,900000,Appartement,90,3,2.3322913,48.8396114
2604,17/05/2022,744000,Appartement,57,3,2.3352328,48.8403368
2605,16/05/2022,328000,Appartement,23,2,2.3298372,48.8425906
2606,16/05/2022,300435,Appartement,29,1,2.3353535,48.8399035
2607,10/05/2022,572650,Appartement,55,2,2.3184354,48.8428792
2608,10/05/2022,667500,Appartement,53,3,2.3334095,48.8393639
2609,29/06/2022,1833600,Appartement,110,1,2.3316831,48.8475295
2610,29/06/2022,1058560,Appartement,63,4,2.3300086,48.8474587
2611,22/06/2022,891342,Appartement,117,5,2.3295987,48.8470718
2612,01/06/2022,1089735,Appartement,117,5,2.3295987,48.8470718
2613,23/05/2022,955000,Appartement,70,3,2.3240987,48.8450058
2615,29/06/2022,155000,Appartement,16,1,2.3314219,48.8527567
2616,28/06/2022,1162000,Appartement,80,5,2.3307529,48.8497013
2617,24/06/2022,242550,Appartement,14,1,2.3371116,48.8522628
2618,10/06/2022,538000,Appartement,32,2,2.3308135,48.8531126
2619,08/06/2022,956700,Appartement,60,3,2.3348046,48.8499501
2620,08/06/2022,900000,Appartement,50,2,2.3364644,48.8544482
2621,07/06/2022,2860000,Appartement,160,5,2.3372611,48.8507303
2622,02/06/2022,285000,Appartement,27,1,2.3304751,48.8529377
2623,02/06/2022,663462,Appartement,40,2,2.3371216,48.8516019
2624,31/05/2022,630000,Appartement,38,2,2.3307827,48.853263
2625,25/05/2022,750000,Appartement,57,2,2.3357081,48.8535487
2626,24/05/2022,1047400,Appartement,63,4,2.3372105,48.8509996
2628,23/05/2022,830000,Appartement,61,3,2.3337684,48.8524025
2629,20/05/2022,585200,Appartement,43,2,2.3378577,48.8529487
2630,20/05/2022,2700000,Appartement,189,6,2.3313547,48.8520999
2631,20/05/2022,2402500,Appartement,149,6,2.3305115,48.8507298
2632,18/05/2022,1160000,Maison,70,3,2.3337314,48.8522594
2633,18/05/2022,968644,Appartement,55,2,2.3372611,48.8507303
2634,18/05/2022,412800,Appartement,33,1,2.3379207,48.8502488
2635,17/05/2022,1772200,Appartement,109,3,2.3315095,48.8472188
2636,30/06/2022,629180,Appartement,40,1,2.3301665,48.8583409
2637,27/06/2022,303000,Appartement,25,1,2.3299875,48.8584873
2638,24/06/2022,389000,Appartement,25,1,2.3299875,48.8584873
2639,15/06/2022,1370000,Appartement,82,3,2.3378271,48.8549614
2640,08/06/2022,932000,Appartement,63,3,2.3294939,48.8583085
2642,02/06/2022,425000,Appartement,28,2,2.3362217,48.8547705
2643,02/06/2022,237600,Appartement,21,1,2.3301464,48.8561061
2644,31/05/2022,625000,Appartement,51,2,2.3369194,48.8552248
2645,30/05/2022,519000,Appartement,35,2,2.3310619,48.858076
2646,24/05/2022,193000,Appartement,25,1,2.3366659,48.8565042
2647,23/05/2022,381995,Appartement,24,1,2.3309039,48.8579123
2648,17/05/2022,1690000,Appartement,115,3,2.3377032,48.8555733
2649,13/05/2022,430000,Appartement,30,1,2.3344252,48.8561005
2650,13/05/2022,300000,Appartement,21,1,2.3316228,48.8579119
2651,12/05/2022,350000,Appartement,23,1,2.3303615,48.8552376
2652,09/06/2022,180000,Appartement,18,1,2.3321955,48.8640752
2653,09/06/2022,352500,Appartement,39,2,2.3321955,48.8640752
2654,10/05/2022,525000,Appartement,50,3,2.3357255,48.8564122
2655,04/05/2022,622000,Appartement,36,2,2.3372215,48.8564968
2656,25/04/2022,1030000,Appartement,66,4,2.3338451,48.8554044
2657,08/04/2022,225000,Appartement,28,2,2.333236,48.8634745
2658,08/04/2022,296634,Appartement,19,1,2.3334944,48.8557168
2659,07/04/2022,550000,Appartement,50,2,2.3343335,48.8631182
2660,05/04/2022,220000,Appartement,18,1,2.3349888,48.8558726
2661,30/06/2022,950000,Appartement,65,2,2.3309872,48.8688404
2662,30/06/2022,792935,Appartement,45,1,2.3368687,48.8675176
2663,29/06/2022,1022700,Appartement,76,3,2.3357346,48.8695341
2664,23/06/2022,2000000,Appartement,116,4,2.3349296,48.8671593
2665,23/06/2022,1350000,Appartement,76,2,2.3309872,48.8688404
2666,21/06/2022,288000,Appartement,21,1,2.3362599,48.8646653
2667,17/06/2022,385000,Appartement,50,2,2.3366303,48.8653737
2668,08/06/2022,1260000,Appartement,85,3,2.3309872,48.8688404
2669,07/06/2022,450000,Appartement,32,2,2.3368429,48.8677632
2670,03/06/2022,495000,Appartement,48,2,2.3369163,48.8676068
2671,01/06/2022,780000,Appartement,48,1,2.3368687,48.8675176
2672,25/05/2022,1896800,Appartement,114,4,2.3318537,48.8678749
2673,10/05/2022,2100000,Appartement,150,5,2.3351027,48.8667373
2674,20/04/2022,775000,Appartement,62,2,2.3297913,48.8693621
2675,05/04/2022,359140,Appartement,39,3,2.3364215,48.8650387
2676,01/04/2022,385000,Appartement,35,2,2.3353219,48.8675427
2677,25/03/2022,260000,Appartement,20,1,2.3349792,48.8682552
2678,23/03/2022,1292550,Appartement,80,4,2.3333283,48.8660635
2680,18/03/2022,557500,Appartement,34,2,2.335309,48.8687113
2681,08/03/2022,547200,Appartement,46,3,2.3356679,48.8661913
2682,04/03/2022,180000,Appartement,14,1,2.3373893,48.8665543
2683,25/02/2022,430000,Appartement,39,2,2.3349792,48.8682552
2684,04/02/2022,112500,Appartement,9,1,2.3374762,48.8695276
2685,04/02/2022,661000,Appartement,43,3,2.3321955,48.8640752
2686,31/01/2022,535885,Appartement,43,2,2.3362599,48.8646653
2687,28/01/2022,514000,Appartement,60,3,2.3368429,48.8677632
2688,30/06/2022,1424860,Appartement,127,4,2.333293,48.8742507
2689,28/06/2022,385000,Appartement,28,1,2.3304999,48.8698634
2690,23/05/2022,365000,Appartement,35,2,2.331895,48.8745703
2691,18/05/2022,795161,Appartement,60,2,2.33487,48.8705448
2692,29/04/2022,995945,Appartement,84,4,2.3329647,48.8739399
2693,22/04/2022,346600,Appartement,23,1,2.3311821,48.8702956
2694,31/03/2022,308650,Appartement,31,1,2.3352137,48.8743726
2695,29/03/2022,487200,Appartement,30,2,2.3304999,48.8698634
2696,18/03/2022,200000,Appartement,18,1,2.3310513,48.8745935
2697,11/03/2022,635000,Appartement,50,1,2.3304724,48.874609
2698,30/06/2022,855000,Appartement,65,3,2.3350814,48.8797321
2699,24/06/2022,615310,Appartement,51,2,2.3333827,48.8789322
2700,20/06/2022,1000000,Appartement,76,2,2.334429,48.8773676
2701,16/06/2022,1120000,Appartement,91,3,2.3343112,48.8778462
2702,14/06/2022,500000,Appartement,40,3,2.3322321,48.8772805
2703,07/06/2022,400800,Appartement,32,2,2.3334979,48.8791801
2704,01/06/2022,1868990,Appartement,176,6,2.3326667,48.8786786
2705,01/06/2022,1650000,Appartement,114,4,2.333879,48.8794949
2706,31/05/2022,115000,Appartement,7,1,2.335728,48.8783139
2707,30/05/2022,886500,Appartement,70,3,2.33216,48.8775
2708,30/05/2022,657500,Appartement,55,3,2.3370249,48.8791977
2709,23/05/2022,510000,Appartement,48,2,2.3333827,48.8789322
2710,23/05/2022,534600,Appartement,45,2,2.333879,48.8794949
2711,16/05/2022,480000,Appartement,38,3,2.3307474,48.8771562
2712,12/05/2022,80000,Appartement,10,1,2.332333,48.8770426
2713,12/05/2022,1750000,Appartement,133,5,2.3321665,48.8780184
2714,12/05/2022,1182000,Appartement,100,3,2.3343129,48.8772278
2715,10/05/2022,2857500,Appartement,257,8,2.3294463,48.8788863
2716,09/05/2022,1285000,Appartement,119,3,2.3314854,48.8787905
2717,05/05/2022,950000,Appartement,76,3,2.33235,48.8782
2718,04/05/2022,451000,Appartement,40,1,2.3365386,48.8791494
2719,29/04/2022,441000,Appartement,40,1,2.3295535,48.8791969
2720,22/04/2022,675000,Appartement,66,2,2.3354552,48.877408
2721,30/06/2022,548150,Appartement,64,4,2.3369398,48.8827927
2722,30/06/2022,272000,Appartement,18,2,2.3334016,48.8808665
2723,30/06/2022,816000,Appartement,68,4,2.33475,48.8825984
2724,30/06/2022,506725,Appartement,36,2,2.3330051,48.8809548
2725,30/06/2022,2634750,Maison,180,6,2.335778,48.8836897
2726,30/06/2022,580630,Appartement,44,2,2.3327724,48.8824572
2727,29/06/2022,931600,Appartement,63,3,2.3314612,48.8810336
2728,29/06/2022,490000,Appartement,39,2,2.3330051,48.8809548
2729,28/06/2022,395000,Appartement,30,2,2.3360829,48.8846615
2730,27/06/2022,276445,Appartement,25,1,2.3305338,48.8818331
2731,27/06/2022,1002500,Appartement,89,3,2.3319621,48.8837301
2732,27/06/2022,571000,Appartement,60,3,2.3367571,48.8827641
2733,27/06/2022,586600,Appartement,42,2,2.3313733,48.8843017
2734,24/06/2022,1175000,Appartement,97,4,2.3357151,48.880756
2735,24/06/2022,1071840,Appartement,81,4,2.3350497,48.8805966
2736,24/06/2022,730000,Appartement,70,5,2.3336911,48.8823076
2737,23/06/2022,335000,Appartement,30,1,2.3367592,48.8811641
2738,23/06/2022,900000,Appartement,88,4,2.3349543,48.8803011
2739,23/06/2022,452000,Appartement,36,2,2.3361931,48.8813104
2740,20/06/2022,125000,Appartement,11,1,2.3326884,48.8820942
2741,20/06/2022,1236600,Appartement,85,4,2.3335267,48.8825154
2742,17/06/2022,130000,Appartement,16,2,2.3297718,48.8827294
2743,17/06/2022,1038510,Appartement,92,3,2.3326351,48.8809183
2744,16/06/2022,120000,Appartement,10,1,2.3337947,48.884257
2745,15/06/2022,277000,Appartement,21,1,2.337374,48.8802974
2746,15/06/2022,954600,Appartement,80,4,2.3365074,48.8820327
2747,15/06/2022,666666,Appartement,56,3,2.3347243,48.8801414
2748,13/06/2022,1241244,Appartement,82,4,2.3355518,48.8798456
2749,09/06/2022,1080000,Appartement,90,3,2.3324384,48.8825914
2750,09/06/2022,1599900,Appartement,96,4,2.3303265,48.8808637
2751,09/06/2022,383000,Appartement,39,2,2.3332018,48.8826923
2752,08/06/2022,621700,Appartement,49,2,2.3313733,48.8843017
2753,07/06/2022,310000,Appartement,30,2,2.3370166,48.8829456
2754,31/05/2022,330000,Appartement,30,2,2.3345281,48.880076
2755,30/06/2022,790000,Appartement,71,3,2.3336673,48.8893262
2756,30/06/2022,72000,Appartement,7,1,2.3352917,48.8850752
2757,29/06/2022,590000,Appartement,45,3,2.333302,48.8854321
2758,29/06/2022,1390000,Appartement,80,4,2.3365487,48.8853267
2759,29/06/2022,290000,Appartement,30,2,2.3353126,48.8862847
2760,29/06/2022,305000,Appartement,24,2,2.3359298,48.885085
2761,28/06/2022,443000,Appartement,38,2,2.3333835,48.8877042
2762,28/06/2022,1110000,Appartement,82,3,2.3363309,48.8854318
2763,28/06/2022,333000,Appartement,29,1,2.3355174,48.8857113
2764,23/06/2022,150000,Appartement,17,1,2.3334303,48.8853589
2765,23/06/2022,395000,Appartement,39,3,2.3327991,48.8875448
2766,23/06/2022,600000,Appartement,61,3,2.3359479,48.8894239
2767,21/06/2022,495000,Appartement,32,1,2.3331957,48.8855353
2768,21/06/2022,664200,Appartement,55,3,2.3341727,48.8875967
2769,21/06/2022,620000,Appartement,39,2,2.3347096,48.8877923
2770,21/06/2022,605000,Appartement,51,2,2.3344874,48.8887104
2771,20/06/2022,323000,Appartement,27,2,2.3348016,48.885266
2772,20/06/2022,475000,Appartement,41,1,2.3355929,48.8889256
2773,20/06/2022,400000,Appartement,32,2,2.3354219,48.8850245
2774,17/06/2022,280000,Appartement,25,2,2.3347953,48.8876113
2775,17/06/2022,233000,Appartement,21,1,2.3367831,48.8860215
2776,16/06/2022,52000,Appartement,7,1,2.3333938,48.8856619
2777,30/06/2022,719500,Appartement,61,3,2.335726,48.8915402
2778,29/06/2022,573815,Appartement,49,2,2.3300648,48.8910121
2779,28/06/2022,691287,Appartement,60,3,2.3334632,48.8908904
2780,28/06/2022,965000,Appartement,75,3,2.3346662,48.891899
2781,28/06/2022,481000,Appartement,37,2,2.3345642,48.8908178
2782,28/06/2022,660000,Appartement,80,4,2.3444704,48.8946254
2783,27/06/2022,530000,Appartement,48,3,2.3372651,48.8940995
2784,22/06/2022,424990,Appartement,37,2,2.3300439,48.8919881
2785,21/06/2022,362000,Appartement,34,2,2.3370856,48.8902272
2786,20/06/2022,926550,Appartement,89,4,2.3369116,48.8918064
2787,17/06/2022,295225,Appartement,30,2,2.3337885,48.8944014
2788,17/06/2022,355000,Appartement,32,2,2.3365608,48.8922208
2789,16/06/2022,587000,Appartement,49,1,2.3328446,48.8924015
2790,16/06/2022,353770,Appartement,35,2,2.3367831,48.8860215
2791,15/06/2022,280000,Appartement,30,2,2.3356716,48.8936347
2792,30/06/2022,377404,Appartement,40,2,2.3332699,48.8975349
2793,30/06/2022,313000,Appartement,32,1,2.337228,48.8953712
2794,30/06/2022,487463,Appartement,45,3,2.3378325,48.8958388
2795,30/06/2022,252000,Appartement,30,1,2.3300073,48.8967675
2796,29/06/2022,345500,Appartement,41,3,2.336366,48.8967298
2797,23/06/2022,730000,Appartement,76,3,2.3360226,48.8950325
2798,23/06/2022,620000,Appartement,72,4,2.3304297,48.8974747
2800,14/06/2022,429850,Appartement,38,2,2.3312016,48.8922577
2801,13/06/2022,925000,Appartement,85,4,2.3326593,48.8920823
2802,10/06/2022,300000,Appartement,36,1,2.3333003,48.8968856
2803,10/06/2022,261905,Appartement,27,1,2.3360098,48.8914743
2804,10/06/2022,230000,Appartement,30,1,2.3297807,48.8969996
2805,10/06/2022,278850,Appartement,25,1,2.3335065,48.8943389
2806,09/06/2022,600000,Appartement,74,3,2.3330131,48.8935678
2807,07/06/2022,884250,Appartement,85,4,2.3305097,48.8909739
2808,03/06/2022,694200,Appartement,60,3,2.3330117,48.8958803
2809,03/06/2022,527000,Appartement,50,3,2.3298487,48.8936552
2810,02/06/2022,565000,Appartement,47,2,2.3370018,48.8926422
2811,02/06/2022,393204,Appartement,43,3,2.3332699,48.8975349
2812,02/06/2022,651000,Appartement,60,3,2.337378,48.8933999
2813,25/05/2022,395000,Appartement,41,2,2.3304297,48.8974747
2814,25/05/2022,328000,Appartement,28,2,2.3318592,48.8967172
2815,24/05/2022,245000,Appartement,21,1,2.3332699,48.8975349
2816,10/05/2022,262000,Appartement,32,1,2.3300073,48.8967675
2817,05/05/2022,257000,Appartement,25,1,2.3299114,48.897064
2818,26/04/2022,650000,Appartement,76,3,2.3336018,48.896102
2819,20/04/2022,650000,Appartement,82,4,2.3378996,48.8960109
2820,20/04/2022,275000,Appartement,28,1,2.3300073,48.8967675
2821,19/04/2022,900000,Appartement,98,4,2.3330117,48.8958803
2822,07/04/2022,538100,Appartement,49,3,2.3288794,48.8955371
2823,04/04/2022,407550,Appartement,55,3,2.3337165,48.8975444
2824,29/03/2022,725000,Appartement,87,4,2.3305962,48.8964311
2825,24/03/2022,716200,Appartement,79,4,2.3336655,48.8969748
2826,23/03/2022,565000,Appartement,61,3,2.3288794,48.8955371
2827,17/03/2022,656700,Appartement,70,3,2.3183263,48.8956032
2828,09/03/2022,336000,Appartement,33,2,2.3297807,48.8969996
2829,07/03/2022,167000,Appartement,21,1,2.3269049,48.8973998
2830,07/03/2022,378000,Appartement,36,2,2.3226661,48.8968068
2831,02/03/2022,362500,Appartement,35,2,2.3376985,48.8956512
2832,29/06/2022,395000,Appartement,43,2,2.3444784,48.8219037
2833,29/06/2022,572000,Appartement,62,3,2.3441383,48.8232084
2834,22/06/2022,532000,Appartement,65,3,2.342966,48.8225057
2835,16/06/2022,350000,Appartement,35,1,2.3414087,48.8231974
2836,13/06/2022,672000,Appartement,60,2,2.3388011,48.8246367
2837,10/06/2022,254920,Appartement,30,2,2.3416177,48.8239465
2838,10/06/2022,745500,Appartement,83,4,2.3455845,48.8230861
2839,08/06/2022,1210000,Appartement,130,6,2.342966,48.8225057
2840,08/06/2022,565830,Appartement,65,2,2.342478,48.8216445
2841,07/06/2022,1000000,Appartement,84,3,2.3406402,48.8227823
2842,18/05/2022,645000,Appartement,54,3,2.3401935,48.8239843
2843,13/05/2022,535000,Appartement,64,4,2.3441548,48.8243048
2844,12/05/2022,617600,Appartement,65,4,2.3441548,48.8243048
2845,12/05/2022,328900,Appartement,44,2,2.3413918,48.8240561
2846,11/05/2022,285000,Appartement,26,2,2.3416177,48.8239465
2847,26/04/2022,258000,Appartement,29,1,2.3455911,48.8197323
2848,19/04/2022,350000,Appartement,33,2,2.3416177,48.8239465
2849,13/04/2022,109000,Appartement,11,1,2.3407741,48.8224819
2850,11/04/2022,394000,Appartement,42,2,2.3455911,48.8197323
2851,08/04/2022,144545,Appartement,19,1,2.3445103,48.8223616
