,type_local,surface_reelle_bati,longitude,latitude,trimestre_trimestre_1,trimestre_trimestre_2,trimestre_trimestre_3,trimestre_trimestre_4,année_2018,année_2019,année_2020,année_2021,année_2022,année_antérieur_a_2018,nb_pieces_0,nb_pieces_1,nb_pieces_2,nb_pieces_3,nb_pieces_4,nb_pieces_5,nb_pieces_6,nb_pieces_7,nb_pieces_8,nb_pieces_more_than_9
88,0,-0.33903702417546844,0.13190525144133572,-0.6175236253360359,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
89,0,0.6092347853485462,-0.9704739470947051,-0.44183026904412487,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
90,0,0.16143976418442818,-0.035454676973973046,1.1099070861789577,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
91,0,1.399461293285225,-0.5531885244011944,-0.7546563014027033,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
92,0,-0.12830995539235407,0.8143344800915276,-0.07966338715673621,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
93,0,-0.7078093945459186,-0.2223074220002203,-1.0937087157979253,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
94,0,-0.6287867437522507,0.5178386085450823,0.4569096666279022,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
95,0,-0.8395138125353651,0.019914931036179688,0.9408142066825694,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
96,0,4.21793583825938,-0.08594924994691902,0.8890050348067429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
97,0,1.847256314449343,-0.17873847466599618,0.8330198271967627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98,0,2.3213922192113503,-0.13578592510187865,-0.24199854858264702,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
99,0,-0.4180596749691363,0.048397390373452524,-0.18720544924721336,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
100,0,-0.7078093945459186,-0.2294832685159166,-0.35704796738258887,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
101,0,0.8989845049253284,-0.9624314819319332,-0.2644291993650768,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
102,0,-0.23367348978391125,0.7679825883695187,0.20423756406567625,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,0,0.18778064778231748,0.13702928676586432,-0.1629646954100104,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104,0,-0.44440055856702565,0.34197849385058515,-1.3586602649409127,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
