,type_local,surface_reelle_bati,longitude,latitude,trimestre_trimestre_1,trimestre_trimestre_2,trimestre_trimestre_3,trimestre_trimestre_4,année_2018,année_2019,année_2020,année_2021,année_2022,année_antérieur_a_2018,nb_pieces_0,nb_pieces_1,nb_pieces_2,nb_pieces_3,nb_pieces_4,nb_pieces_5,nb_pieces_6,nb_pieces_7,nb_pieces_8,nb_pieces_more_than_9
53,0,-0.3333333333333333,-1.2998096239810792,-0.7724030417935864,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,0,-0.5714285714285714,-0.7837496713121337,-0.07641700195600933,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
55,0,0.8571428571428571,-1.7878727320536507,-0.3639442420533801,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,0,-0.6904761904761905,0.09282145674467421,0.39200929574797033,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
57,0,-0.42857142857142855,0.31980857217985514,-0.8389950006407519,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
58,0,1.2142857142857142,-0.8988861425190717,-0.7244522000900391,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
59,0,1.0,-0.3567814882987164,-0.44696502929736037,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60,0,0.3333333333333333,-1.6384517486195254,-0.13602474455304725,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
61,0,-0.14285714285714285,-0.3033584012621666,1.357629915106008,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
62,0,1.2142857142857142,-1.6547672889823943,0.04252143025507298,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63,0,-0.21428571428571427,-0.34847225874309934,-1.000682294660067,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
64,0,-0.047619047619047616,-1.0858290823034527,-0.3458076094462092,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
65,0,0.5238095238095238,0.15048540625821638,-0.6995629179053959,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66,0,2.9523809523809526,-0.7446941887983195,-0.5128622881268534,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
67,0,-0.2857142857142857,-0.3586515908493379,-1.1008762317483682,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
68,0,0.3333333333333333,-0.9611464633184388,0.41686136186009115,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
69,0,-0.8095238095238095,0.010255061793315891,-0.8929376299977521,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
70,0,-0.40476190476190477,0.2668735209045512,0.32646765716542314,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
71,0,-0.14285714285714285,-0.21464107283724007,-0.7649556921981481,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
72,0,-0.47619047619047616,-0.06644228240862642,0.46214091659043244,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
73,0,2.0952380952380953,-0.876846699973713,0.8888314566782753,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
74,0,0.8571428571428571,-1.8512037864843653,-0.5747278057816205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
75,0,-0.09523809523809523,-1.4169192742571763,0.22186568305973486,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
76,0,0.0,-0.8798254009992208,-1.2692458783199005,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
77,0,0.38095238095238093,0.29825926899815797,0.3548345745582176,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
78,0,0.35714285714285715,-1.7449255850644296,-0.836646252961759,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
79,0,1.0476190476190477,-1.0334430712595433,-1.1463666775556498,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
80,0,-0.47619047619047616,0.06892453326320688,0.37745367632782,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
81,0,-0.4523809523809524,-0.4574388640546998,-0.8312912736580351,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
82,0,-0.4523809523809524,0.6947231133315761,0.30724762334031347,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
83,0,-0.8095238095238095,0.1345569287404622,0.39858413520182256,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
84,0,-0.3333333333333333,-0.6024612148304029,-0.376295842964543,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
85,0,-0.2857142857142857,0.5908640546936657,1.4115187879136788,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
86,0,-0.047619047619047616,0.15220615303707097,0.3494175684673485,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
87,0,-0.3333333333333333,0.41402051012358654,-0.06632731122148347,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
88,0,-0.047619047619047616,0.08491822245595051,-0.7129482986052516,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
89,0,0.8095238095238095,-1.8149566132001163,-0.5142723637582072,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
90,0,0.40476190476190477,-0.20351511964239502,1.2404489085351156,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
91,0,1.5238095238095237,-1.095793846962935,-0.8680194019789904,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
92,0,0.14285714285714285,1.2610381277938518,-0.1047301627994744,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
93,0,-0.38095238095238093,-0.5255429923744478,-1.251423514768539,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
