,date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
0,29/06/2022,740000,Appartement,76,3,2.2578735,48.8394147
1,28/06/2022,598000,Appartement,54,2,2.2608715,48.8385148
2,28/06/2022,620874,Appartement,85,3,2.2579945,48.8379448
3,23/06/2022,230000,Appartement,30,2,2.2605676,48.8384705
4,17/06/2022,1380000,Appartement,141,5,2.2569155,48.8391257
5,10/06/2022,188000,Appartement,14,1,2.2578735,48.8394147
6,10/06/2022,1405038,Appartement,100,3,2.2608715,48.8385148
7,10/06/2022,550000,Appartement,48,3,2.2614024,48.8394882
8,08/06/2022,265000,Appartement,20,1,2.2608304,48.8375127
9,23/05/2022,238000,Appartement,30,1,2.2609373,48.8375897
10,20/05/2022,470000,Appartement,48,2,2.2586863,48.8385168
11,30/06/2022,1018850,Appartement,83,3,2.2588795,48.8417169
12,30/06/2022,663461,Appartement,71,3,2.2563405,48.8433937
13,27/06/2022,645000,Appartement,69,3,2.2581757,48.843822
14,24/06/2022,135000,Appartement,9,1,2.2591363,48.843574
15,21/06/2022,2700000,Maison,175,7,2.2582841,48.8408172
16,13/06/2022,1337930,Appartement,81,3,2.2573448,48.8445021
17,10/06/2022,400000,Appartement,35,2,2.2579934,48.8435892
18,07/06/2022,434000,Appartement,46,2,2.2611735,48.8398435
19,03/06/2022,425000,Appartement,52,2,2.2590235,48.8405378
20,02/06/2022,522000,Appartement,53,3,2.2572543,48.842339
21,31/05/2022,750000,Appartement,46,3,2.2602692,48.840636
22,31/05/2022,260000,Appartement,25,1,2.2606391,48.842532
23,25/05/2022,1244700,Maison,77,5,2.2607589,48.8406473
24,25/05/2022,1000000,Appartement,93,4,2.2573857,48.8428126
25,25/05/2022,1275000,Appartement,130,5,2.2584613,48.8406248
26,24/05/2022,470000,Appartement,46,2,2.2569267,48.84029
27,24/05/2022,779300,Appartement,82,4,2.2588692,48.8428277
28,23/05/2022,330580,Appartement,39,3,2.2573423,48.8425222
29,19/05/2022,200000,Appartement,22,2,2.2603252,48.8373487
30,16/05/2022,795000,Appartement,93,4,2.256437,48.8406271
31,16/05/2022,618120,Appartement,56,2,2.2586279,48.8427628
32,13/05/2022,740980,Appartement,69,3,2.2573423,48.8425222
33,12/05/2022,472500,Appartement,48,1,2.2573857,48.8428126
34,30/06/2022,1157100,Appartement,95,4,2.2603824,48.8474293
35,28/06/2022,1400000,Appartement,127,4,2.260963,48.8483839
36,28/06/2022,413000,Appartement,48,2,2.2605088,48.8455446
37,23/06/2022,355000,Appartement,40,1,2.2598299,48.845388
38,22/06/2022,575000,Appartement,49,2,2.2586983,48.8471382
39,10/06/2022,415000,Appartement,46,2,2.2611025,48.8451693
40,09/06/2022,704000,Appartement,57,3,2.2591933,48.84584
41,09/06/2022,890700,Appartement,78,3,2.259344,48.8469893
42,08/06/2022,750000,Appartement,75,3,2.2586481,48.8496547
43,07/06/2022,570000,Appartement,52,2,2.2595562,48.8464296
44,07/06/2022,323150,Appartement,36,1,2.2608501,48.845176
45,03/06/2022,1259000,Appartement,91,4,2.2591166,48.8488408
46,30/05/2022,832500,Appartement,85,3,2.2588529,48.845716
47,24/05/2022,110000,Appartement,10,1,2.2591166,48.8488408
48,13/05/2022,803350,Appartement,82,3,2.2578222,48.8452572
49,11/05/2022,1200000,Appartement,116,5,2.2598268,48.8429017
50,10/05/2022,1590000,Appartement,145,5,2.2603391,48.841485
51,10/05/2022,646000,Appartement,68,3,2.2564351,48.8435784
52,06/05/2022,355000,Appartement,44,2,2.2572543,48.842339
53,03/05/2022,884068,Appartement,81,3,2.2583483,48.8448786
54,28/04/2022,797780,Appartement,91,4,2.2573423,48.8425222
55,27/04/2022,205000,Appartement,15,1,2.2604899,48.842659
56,21/06/2022,936600,Appartement,87,2,2.2606315,48.8506247
57,07/06/2022,770000,Appartement,71,3,2.260296,48.8519176
58,03/06/2022,538462,Appartement,57,2,2.2603902,48.8512258
59,01/06/2022,950600,Appartement,92,4,2.2612507,48.8515642
60,30/05/2022,350000,Appartement,40,1,2.2592799,48.8501818
61,02/05/2022,725000,Appartement,57,2,2.2603902,48.8512258
62,19/04/2022,926000,Appartement,68,2,2.2612507,48.8515642
63,15/04/2022,1297000,Appartement,88,3,2.2606315,48.8506247
64,15/04/2022,766000,Appartement,72,4,2.2594852,48.8461133
65,14/04/2022,1287470,Appartement,121,5,2.2594852,48.8461133
66,13/04/2022,1500000,Appartement,124,5,2.2609362,48.8458419
67,07/04/2022,105000,Appartement,13,1,2.2593644,48.8503181
68,06/04/2022,108460,Appartement,11,1,2.2598351,48.8503653
69,31/03/2022,191500,Appartement,15,1,2.2595562,48.8464296
70,31/03/2022,940000,Appartement,93,4,2.2592714,48.8468634
71,24/03/2022,700700,Appartement,88,4,2.2589021,48.8501269
72,24/03/2022,615800,Appartement,57,2,2.2601153,48.8505781
73,21/03/2022,1457000,Appartement,110,5,2.261359,48.8467509
74,11/03/2022,170000,Appartement,17,1,2.259721,48.8514036
75,07/03/2022,1569013,Appartement,88,3,2.2612507,48.8515642
76,03/03/2022,1075000,Appartement,101,3,2.2582907,48.8457968
77,22/02/2022,1240000,Appartement,95,4,2.2609226,48.8510804
78,21/02/2022,188073,Appartement,16,1,2.2611163,48.8513842
79,31/01/2022,1663125,Appartement,156,4,2.260511,48.850437
80,28/01/2022,3550000,Maison,198,7,2.2614555,48.8519067
81,21/01/2022,450201,Appartement,40,1,2.2595562,48.8464296
82,20/01/2022,1300000,Appartement,93,2,2.2606315,48.8506247
83,15/01/2022,1284300,Appartement,89,4,2.2600029,48.8518406
84,14/01/2022,560000,Appartement,57,2,2.2592799,48.8501818
85,10/01/2022,210000,Appartement,23,1,2.2592799,48.8501818
86,06/01/2022,825700,Appartement,80,4,2.2584932,48.8464889
87,15/12/2021,1700000,Appartement,156,4,2.260511,48.850437
88,15/12/2021,1460800,Appartement,107,4,2.2608213,48.8509186
89,15/12/2021,445000,Appartement,39,2,2.2603824,48.8474293
90,09/12/2021,1600850,Appartement,145,4,2.2609226,48.8510804
91,08/12/2021,1203820,Appartement,91,4,2.2612507,48.8515642
92,02/12/2021,567700,Appartement,47,2,2.2603824,48.8474293
93,01/12/2021,245000,Appartement,20,1,2.2611082,48.8485409
94,15/11/2021,1300000,Appartement,104,4,2.2608213,48.8509186
95,10/11/2021,1513150,Appartement,150,3,2.2606315,48.8506247
96,29/10/2021,623850,Appartement,57,2,2.2617241,48.8530814
97,22/10/2021,955900,Appartement,83,3,2.2606315,48.8506247
98,06/10/2021,250000,Appartement,23,1,2.2607886,48.8524619
99,05/10/2021,700000,Appartement,57,2,2.2601153,48.8505781
100,20/09/2021,120000,Appartement,11,1,2.2599356,48.851174
101,17/09/2021,111700,Appartement,10,1,2.2609226,48.8510804
102,15/09/2021,900000,Appartement,88,3,2.2606315,48.8506247
103,31/08/2021,1713500,Appartement,133,4,2.2606315,48.8506247
104,29/07/2021,900000,Appartement,74,3,2.2603902,48.8512258
105,24/06/2021,100000,Appartement,11,1,2.259721,48.8514036
106,21/06/2021,1009850,Appartement,95,3,2.2613412,48.8517201
107,14/06/2021,1275000,Appartement,117,5,2.2599356,48.851174
108,27/05/2021,520000,Appartement,57,2,2.2617241,48.8530814
109,17/05/2021,145000,Appartement,11,1,2.2605776,48.8527343
110,11/05/2021,140000,Appartement,13,1,2.2599356,48.851174
111,07/05/2021,955000,Appartement,98,3,2.2608213,48.8509186
112,30/04/2021,600000,Appartement,57,2,2.260296,48.8519176
113,16/04/2021,1215000,Appartement,104,4,2.2609226,48.8510804
114,03/03/2021,650000,Appartement,57,2,2.2601153,48.8505781
115,01/03/2021,727700,Appartement,58,2,2.2599356,48.851174
116,15/02/2021,1550000,Appartement,156,4,2.260511,48.850437
117,27/01/2021,737880,Appartement,75,3,2.2609372,48.8520836
118,19/01/2021,940000,Appartement,92,2,2.2606315,48.8506247
119,15/01/2021,733000,Appartement,55,2,2.260511,48.850437
120,07/01/2021,650000,Appartement,58,2,2.2612507,48.8515642
121,18/12/2020,1021600,Appartement,87,2,2.2606315,48.8506247
122,27/11/2020,560000,Appartement,57,2,2.2603902,48.8512258
123,24/11/2020,808000,Appartement,68,3,2.2606658,48.8516518
124,20/11/2020,671450,Appartement,57,2,2.2612133,48.8525089
125,12/11/2020,470000,Appartement,41,1,2.2608213,48.8509186
126,30/10/2020,1034380,Appartement,80,4,2.2612507,48.8515642
127,16/10/2020,665000,Appartement,57,2,2.260296,48.8519176
128,06/10/2020,630000,Appartement,54,2,2.260511,48.850437
129,05/10/2020,885000,Appartement,84,4,2.2612507,48.8515642
130,01/10/2020,1159000,Appartement,98,3,2.2608213,48.8509186
131,31/07/2020,135000,Appartement,11,1,2.2591707,48.8505469
132,16/07/2020,268600,Appartement,23,1,2.2603965,48.852066
133,29/06/2020,664100,Appartement,59,2,2.2601137,48.8514635
134,16/06/2020,740000,Appartement,71,3,2.2603965,48.852066
135,03/06/2020,1610000,Appartement,108,4,2.2609226,48.8510804
136,29/05/2020,1009200,Appartement,57,2,2.2601153,48.8505781
137,06/05/2020,602300,Appartement,62,3,2.2607886,48.8524619
138,08/04/2020,900000,Appartement,57,2,2.260699,48.8523178
139,16/03/2020,259000,Appartement,22,2,2.2612507,48.8515642
140,19/02/2020,840000,Appartement,74,3,2.2612507,48.8515642
141,11/02/2020,664000,Appartement,75,3,2.2612507,48.8515642
142,27/01/2020,775000,Appartement,70,3,2.2612507,48.8515642
143,16/01/2020,1417000,Appartement,156,4,2.260511,48.850437
144,23/12/2019,1150000,Appartement,73,2,2.2609372,48.8520836
145,18/12/2019,1489920,Appartement,160,3,2.260511,48.850437
146,13/11/2019,1915250,Appartement,109,3,2.2611163,48.8513842
147,06/11/2019,1170000,Appartement,88,3,2.2612507,48.8515642
148,22/10/2019,255000,Appartement,32,2,2.2617241,48.8530814
149,01/10/2019,632500,Appartement,57,2,2.2601137,48.8514635
150,27/09/2019,288000,Appartement,23,1,2.2601137,48.8514635
151,27/09/2019,595000,Appartement,61,2,2.2612507,48.8515642
152,23/09/2019,793000,Appartement,68,2,2.2612507,48.8515642
153,20/09/2019,598500,Appartement,57,2,2.2617241,48.8530814
154,11/09/2019,1376100,Appartement,117,5,2.2601962,48.8516092
155,24/07/2019,975000,Appartement,80,2,2.2606315,48.8506247
156,23/07/2019,500000,Appartement,57,2,2.2612133,48.8525089
157,17/07/2019,114000,Appartement,13,1,2.260296,48.8519176
158,05/07/2019,93000,Appartement,11,1,2.2591707,48.8505469
159,16/04/2019,145000,Appartement,15,1,2.260296,48.8519176
160,20/02/2019,190000,Appartement,15,1,2.2603902,48.8512258
161,25/01/2019,95000,Appartement,11,1,2.2612133,48.8525089
162,24/01/2019,1200000,Appartement,97,2,2.2608213,48.8509186
163,16/01/2019,775000,Appartement,71,3,2.2617241,48.8530814
164,11/01/2019,402000,Appartement,41,1,2.2608213,48.8509186
165,13/12/2018,87000,Appartement,11,1,2.259721,48.8514036
166,05/12/2018,1020000,Appartement,88,4,2.2591707,48.8505469
167,05/11/2018,705000,Appartement,68,3,2.2603902,48.8512258
168,24/10/2018,159000,Appartement,17,1,2.2606658,48.8516518
169,22/06/2022,300000,Appartement,35,2,2.2657767,48.83965
170,25/05/2022,109000,Appartement,14,1,2.262732,48.8394095
171,16/05/2022,485950,Appartement,55,2,2.2617463,48.8385562
172,11/05/2022,357500,Appartement,35,1,2.2611468,48.8370876
173,05/05/2022,1153000,Appartement,122,5,2.264285,48.8393828
174,03/05/2022,685000,Appartement,67,3,2.2598331,48.8380883
175,29/04/2022,1014349,Appartement,86,4,2.2611245,48.8379293
176,21/06/2022,230000,Appartement,21,1,2.2649844,48.8417235
177,20/06/2022,1310000,Appartement,140,4,2.2692482,48.8427881
178,16/06/2022,1282500,Appartement,108,5,2.2681668,48.8429124
179,16/06/2022,175000,Appartement,20,2,2.2635233,48.843449
180,16/06/2022,390000,Appartement,39,2,2.2633852,48.8418116
181,14/06/2022,920000,Appartement,116,4,2.2645399,48.843159
182,14/06/2022,516750,Appartement,46,2,2.2664259,48.8405356
183,10/06/2022,2515000,Maison,290,7,2.2617385,48.8426792
184,09/06/2022,261920,Appartement,25,1,2.2652527,48.8427934
185,08/06/2022,940000,Appartement,84,3,2.2644013,48.8426818
186,08/06/2022,1186600,Appartement,115,4,2.262998,48.8403614
187,07/06/2022,515020,Appartement,55,2,2.2689525,48.8426057
188,07/06/2022,249000,Appartement,20,1,2.265612,48.8427488
189,02/06/2022,496000,Appartement,46,3,2.2663468,48.8415838
190,02/06/2022,916100,Appartement,75,3,2.2696145,48.8422353
191,31/05/2022,405000,Appartement,50,2,2.2676884,48.8422608
192,23/05/2022,710200,Appartement,59,2,2.2688193,48.8425383
193,20/05/2022,320000,Appartement,37,2,2.2654759,48.8426849
194,20/05/2022,1298000,Appartement,99,3,2.2640735,48.8432482
195,20/05/2022,412050,Appartement,40,1,2.2645119,48.8432446
196,20/05/2022,600000,Appartement,46,2,2.2645119,48.8432446
197,20/05/2022,327600,Appartement,35,1,2.2656428,48.8421535
198,18/05/2022,519250,Appartement,48,2,2.2619479,48.8402724
199,17/05/2022,226000,Appartement,25,1,2.265612,48.8427488
200,17/05/2022,298000,Appartement,33,1,2.2656428,48.8421535
201,17/05/2022,348450,Appartement,33,2,2.2687515,48.8413404
202,17/05/2022,1015000,Appartement,101,4,2.2635746,48.8407957
203,16/05/2022,361600,Appartement,30,2,2.2650726,48.8429744
204,16/05/2022,570000,Appartement,52,2,2.2636666,48.8409468
205,16/05/2022,1350050,Appartement,89,5,2.2632182,48.8433143
206,13/05/2022,726500,Appartement,70,3,2.2633895,48.841352
207,30/06/2022,948000,Appartement,85,3,2.2664131,48.8481146
208,28/06/2022,1905250,Appartement,152,6,2.2680527,48.8495727
209,28/06/2022,902000,Appartement,63,2,2.267589,48.8494232
210,24/06/2022,168000,Appartement,13,1,2.2629188,48.8478516
211,24/06/2022,667200,Appartement,56,3,2.2640984,48.8483173
212,23/06/2022,1500000,Appartement,114,4,2.2633232,48.8467957
213,17/06/2022,504700,Appartement,42,2,2.2687114,48.8495178
214,16/06/2022,1896000,Appartement,210,7,2.2618958,48.8454304
215,16/06/2022,995300,Appartement,85,4,2.2656117,48.8466553
216,16/06/2022,830000,Appartement,110,3,2.2681537,48.8485601
217,16/06/2022,910000,Appartement,85,3,2.2666071,48.8482544
218,13/06/2022,430000,Appartement,50,2,2.2614795,48.8451592
219,09/06/2022,1186600,Appartement,84,4,2.2666071,48.8482544
220,01/06/2022,1121526,Appartement,96,3,2.2656707,48.8475771
221,01/06/2022,439350,Appartement,35,1,2.261511,48.8449583
222,25/05/2022,1010000,Appartement,83,4,2.2652423,48.8491701
223,23/05/2022,94350,Appartement,9,1,2.2615429,48.8470301
224,23/05/2022,1369200,Appartement,110,5,2.2633232,48.8467957
225,16/05/2022,1255550,Appartement,109,4,2.2620341,48.8477766
226,30/06/2022,415000,Appartement,38,1,2.2689209,48.8526452
227,29/06/2022,1045000,Appartement,100,6,2.267694,48.8502438
228,29/06/2022,1300000,Appartement,114,4,2.2654583,48.8508384
229,24/06/2022,768000,Appartement,74,2,2.2618292,48.8524632
230,21/06/2022,1318000,Appartement,155,6,2.2673068,48.8511679
231,18/06/2022,2225000,Appartement,170,7,2.263511,48.8519747
232,17/06/2022,740000,Appartement,64,2,2.2664314,48.8498385
233,17/06/2022,919600,Appartement,83,3,2.2684131,48.8503369
234,16/06/2022,910000,Appartement,86,4,2.267694,48.8502438
235,10/06/2022,685000,Appartement,53,2,2.2654266,48.8537367
236,10/06/2022,1250000,Appartement,95,4,2.2664314,48.8498385
237,10/06/2022,319100,Appartement,26,1,2.2693333,48.849839
238,10/06/2022,2700000,Appartement,227,7,2.2666761,48.8497726
239,07/06/2022,525000,Appartement,51,2,2.2662332,48.8505978
240,01/06/2022,3500000,Maison,255,6,2.2635965,48.851622
241,01/06/2022,223000,Appartement,17,1,2.2696164,48.8510151
242,31/05/2022,2125100,Appartement,155,5,2.2682608,48.8502151
243,25/05/2022,681030,Appartement,68,2,2.2687704,48.8521835
244,24/05/2022,1240180,Appartement,102,3,2.2653206,48.8539952
245,23/05/2022,1825000,Appartement,184,6,2.2673738,48.8523468
246,19/05/2022,530000,Appartement,49,2,2.2645833,48.8518178
247,17/05/2022,190500,Appartement,22,1,2.2654374,48.8512031
248,16/05/2022,1400000,Appartement,111,4,2.2653206,48.8539952
249,13/05/2022,1010000,Appartement,85,4,2.2617285,48.8518228
250,09/05/2022,900000,Appartement,83,3,2.265764,48.8494734
251,05/05/2022,600000,Appartement,43,2,2.2648166,48.8478994
252,03/05/2022,1958200,Appartement,130,4,2.2666735,48.853496
253,29/04/2022,1775000,Appartement,200,5,2.2697271,48.8517244
254,26/04/2022,447619,Appartement,49,2,2.2645833,48.8518178
255,22/04/2022,398500,Appartement,28,2,2.2697804,48.8546097
256,19/04/2022,491000,Appartement,44,3,2.2653044,48.8486238
257,19/04/2022,166000,Appartement,13,1,2.2679629,48.8500456
258,15/04/2022,545000,Appartement,50,3,2.2619739,48.8486262
259,15/04/2022,1099200,Appartement,97,4,2.2658459,48.8506055
260,15/04/2022,1750000,Appartement,150,5,2.2660934,48.8496277
261,14/04/2022,743000,Appartement,70,4,2.2654455,48.8492322
262,14/04/2022,316768,Appartement,26,1,2.2665195,48.852888
263,13/04/2022,1545000,Appartement,148,5,2.2694167,48.8539109
264,11/04/2022,300000,Appartement,30,1,2.267906,48.8502498
265,08/04/2022,504400,Appartement,56,2,2.262676,48.852926
266,29/06/2022,1174520,Appartement,87,4,2.2695203,48.8556812
267,28/06/2022,1500000,Appartement,126,5,2.266694,48.8564012
268,27/06/2022,1170300,Appartement,110,3,2.2660111,48.8589454
269,20/06/2022,323340,Appartement,32,1,2.2680336,48.8551423
270,09/06/2022,97000,Appartement,12,1,2.2670249,48.8563168
271,09/06/2022,1297600,Appartement,140,5,2.2655908,48.85622
272,30/05/2022,305000,Appartement,28,1,2.2640439,48.855937
273,25/05/2022,806300,Appartement,64,3,2.2693137,48.8564642
274,23/05/2022,627000,Appartement,60,3,2.2695896,48.8550915
275,19/05/2022,1550000,Appartement,130,4,2.2643814,48.8586013
276,12/05/2022,2933770,Appartement,224,6,2.2657979,48.8573824
277,12/05/2022,799000,Appartement,56,2,2.2705269,48.8564985
278,10/05/2022,1580000,Appartement,144,4,2.2627117,48.8560499
279,09/05/2022,1116500,Appartement,100,4,2.2659595,48.855146
280,05/05/2022,1245000,Appartement,80,3,2.2636591,48.8562539
281,29/04/2022,422000,Appartement,37,2,2.2657123,48.8555212
282,25/04/2022,355000,Appartement,25,2,2.2658196,48.8586923
283,21/04/2022,375000,Appartement,33,1,2.2675147,48.8551352
284,20/04/2022,2764500,Appartement,214,7,2.2666033,48.8592164
285,15/04/2022,3035000,Appartement,175,3,2.2665191,48.857588
286,06/04/2022,1280000,Appartement,116,4,2.2635391,48.8544701
287,04/04/2022,1150555,Appartement,111,4,2.2653206,48.8539952
288,04/04/2022,1614850,Appartement,142,4,2.2618292,48.8524632
289,01/04/2022,2774820,Maison,213,7,2.2663936,48.8522883
290,31/03/2022,1500000,Appartement,122,4,2.2632609,48.8540582
291,31/03/2022,1440000,Appartement,112,4,2.2653206,48.8539952
292,30/03/2022,1219500,Appartement,109,4,2.2686965,48.8531843
293,30/03/2022,1756300,Appartement,136,4,2.2693309,48.8566124
294,29/03/2022,1655000,Appartement,120,5,2.2656974,48.8580638
295,25/03/2022,2600000,Appartement,180,4,2.2653331,48.8593336
296,25/03/2022,350000,Appartement,32,1,2.264483,48.8566155
297,25/03/2022,238000,Appartement,25,1,2.2627396,48.8530994
298,25/03/2022,220000,Appartement,19,1,2.2677346,48.8561365
299,24/03/2022,1000000,Appartement,75,3,2.2636386,48.8523233
300,24/03/2022,700000,Appartement,62,2,2.2666735,48.853496
301,24/03/2022,1100000,Appartement,90,2,2.2666735,48.853496
302,18/03/2022,380200,Appartement,38,1,2.2658238,48.8563449
303,16/03/2022,2791026,Appartement,224,6,2.2668571,48.8567086
304,14/03/2022,1590000,Appartement,118,4,2.267263,48.8521743
305,09/03/2022,360507,Appartement,30,1,2.2658238,48.8563449
306,08/03/2022,1205000,Appartement,117,4,2.2694914,48.8545772
307,03/03/2022,718500,Appartement,55,2,2.2656974,48.8580638
308,03/03/2022,270000,Appartement,24,1,2.2666271,48.8529667
309,01/03/2022,1500000,Appartement,112,4,2.2635391,48.8544701
310,01/03/2022,1680000,Appartement,114,5,2.2674886,48.8568504
311,16/02/2022,1490385,Appartement,126,4,2.2658196,48.8586923
312,16/02/2022,1660000,Appartement,147,5,2.2657735,48.8556967
313,14/06/2022,2800000,Appartement,270,5,2.2671733,48.8617202
314,09/06/2022,1450000,Appartement,145,5,2.2661036,48.8600553
315,03/06/2022,2873300,Appartement,204,5,2.2660328,48.8615204
316,30/05/2022,100000,Appartement,12,1,2.266665,48.8600003
317,30/05/2022,1150000,Appartement,90,2,2.266665,48.8600003
318,29/04/2022,3306420,Appartement,185,5,2.2677209,48.8598964
319,29/04/2022,2852115,Appartement,265,7,2.269899,48.8642648
320,29/04/2022,2990000,Appartement,200,6,2.2665103,48.8606875
321,15/04/2022,315000,Appartement,18,1,2.266665,48.8600003
322,11/04/2022,3050000,Appartement,210,6,2.2677329,48.8604147
323,28/02/2022,2200000,Appartement,270,7,2.2665103,48.8606875
324,25/02/2022,1456320,Appartement,140,4,2.2671432,48.8607397
325,09/02/2022,989800,Appartement,80,2,2.2677346,48.8561365
326,08/02/2022,1175000,Appartement,97,2,2.2691603,48.856897
327,07/02/2022,734900,Appartement,52,3,2.2677346,48.8561365
328,25/01/2022,686000,Appartement,58,2,2.2677346,48.8561365
329,21/01/2022,1258100,Appartement,84,3,2.266959,48.8604543
330,20/01/2022,1285500,Appartement,127,5,2.2655908,48.85622
331,20/01/2022,990000,Appartement,76,4,2.2695203,48.8556812
332,17/01/2022,84000,Appartement,8,1,2.2705269,48.8564985
333,17/01/2022,857000,Appartement,60,2,2.2673263,48.8562401
334,03/01/2022,1330000,Appartement,120,4,2.2690779,48.8571888
335,30/12/2021,4200000,Appartement,260,6,2.2673279,48.8587522
336,23/12/2021,388000,Appartement,33,1,2.2655908,48.85622
337,22/12/2021,5000000,Appartement,355,6,2.2677718,48.862664
338,20/12/2021,600000,Appartement,72,3,2.2640087,48.8567977
339,17/12/2021,480000,Appartement,30,2,2.269899,48.8642648
340,17/12/2021,530000,Appartement,32,1,2.267031,48.8605658
341,15/12/2021,2100305,Appartement,119,1,2.266959,48.8604543
342,15/12/2021,280000,Appartement,22,2,2.266959,48.8604543
343,14/12/2021,460000,Appartement,65,3,2.2693309,48.8566124
344,10/12/2021,690000,Appartement,70,3,2.2692849,48.8570517
345,03/12/2021,1220000,Appartement,100,3,2.2690309,48.8564744
346,01/12/2021,1864000,Appartement,128,6,2.2666442,48.8566482
347,30/11/2021,4490000,Appartement,309,6,2.2671733,48.8617202
348,29/11/2021,1060700,Appartement,75,2,2.266472,48.8597042
349,24/11/2021,404000,Appartement,34,2,2.2664771,48.8554066
350,09/11/2021,805000,Appartement,75,2,2.264483,48.8566155
351,09/11/2021,830000,Appartement,63,1,2.264483,48.8566155
352,05/11/2021,1250000,Appartement,117,4,2.2657123,48.8555212
353,29/10/2021,3900000,Appartement,276,7,2.2658128,48.8609306
354,29/10/2021,2428300,Appartement,136,4,2.266472,48.8597042
355,21/10/2021,396400,Appartement,32,1,2.264483,48.8566155
356,19/10/2021,1487950,Appartement,112,4,2.268713,48.8548693
357,18/10/2021,1017000,Appartement,82,4,2.2692849,48.8570517
358,15/10/2021,1000000,Appartement,109,4,2.264483,48.8566155
359,15/10/2021,1640000,Appartement,135,4,2.2657123,48.8555212
360,14/10/2021,545000,Appartement,45,2,2.2658238,48.8563449
361,12/10/2021,590000,Appartement,56,2,2.2705269,48.8564985
362,08/10/2021,976000,Appartement,90,3,2.265341,48.8579453
363,07/10/2021,69000,Appartement,8,1,2.2677346,48.8561365
364,30/09/2021,953500,Appartement,76,4,2.2695203,48.8556812
365,29/09/2021,615000,Appartement,80,3,2.2666442,48.8566482
366,29/09/2021,950000,Appartement,79,2,2.264483,48.8566155
367,27/09/2021,2301000,Appartement,230,6,2.2663772,48.8604806
368,31/08/2021,1270700,Appartement,100,4,2.2655783,48.8574405
369,16/08/2021,944000,Appartement,80,3,2.2654048,48.858965
370,13/08/2021,812300,Appartement,70,3,2.2640087,48.8567977
371,05/08/2021,1543900,Appartement,125,3,2.2690309,48.8564744
372,04/08/2021,1950900,Appartement,134,5,2.2696656,48.8633938
373,27/07/2021,2075000,Appartement,265,7,2.269899,48.8642648
374,29/06/2021,1200000,Appartement,114,4,2.266959,48.8604543
375,12/05/2021,1340000,Appartement,85,3,2.2695153,48.8638166
376,25/02/2021,2996950,Appartement,258,6,2.2676268,48.8609751
377,14/01/2021,2805000,Appartement,320,5,2.2677718,48.862664
378,16/12/2020,2340000,Appartement,136,3,2.2660328,48.8615204
379,01/10/2020,490500,Appartement,40,1,2.2666352,48.8608853
380,23/09/2020,4050000,Appartement,334,7,2.2671733,48.8617202
381,10/08/2020,1800000,Appartement,183,5,2.2669409,48.8613458
382,30/06/2020,1199850,Appartement,85,3,2.266959,48.8604543
383,26/02/2020,1530000,Appartement,119,5,2.266959,48.8604543
384,29/11/2019,969185,Appartement,84,2,2.266959,48.8604543
385,27/11/2019,750000,Appartement,70,1,2.2677329,48.8604147
386,04/11/2019,2708619,Appartement,345,8,2.2671733,48.8617202
387,14/10/2019,1950000,Appartement,230,6,2.2663772,48.8604806
388,27/09/2019,5890500,Appartement,500,8,2.2660328,48.8615204
389,11/07/2019,901800,Appartement,93,3,2.2694532,48.862736
390,05/07/2019,1677000,Appartement,184,4,2.2696597,48.8639868
391,15/05/2019,1402400,Appartement,170,5,2.2666352,48.8608853
392,10/05/2019,730000,Appartement,84,2,2.266959,48.8604543
393,02/04/2019,1364000,Appartement,150,4,2.2677718,48.862664
394,28/03/2019,3170000,Appartement,240,6,2.2696656,48.8633938
395,25/03/2019,115000,Appartement,15,1,2.2676268,48.8609751
396,28/02/2019,768900,Appartement,84,3,2.266959,48.8604543
397,21/12/2018,1581000,Appartement,140,4,2.2677329,48.8604147
398,21/12/2018,1199550,Appartement,95,3,2.2666352,48.8608853
399,07/12/2018,1075000,Appartement,119,4,2.266959,48.8604543
400,30/10/2018,2745200,Appartement,286,7,2.2694532,48.862736
401,18/10/2018,4300000,Appartement,418,8,2.2674466,48.8622415
402,05/09/2018,1140000,Appartement,115,4,2.2695153,48.8638166
403,05/09/2018,1000000,Appartement,90,2,2.2676767,48.860714
404,30/08/2018,719000,Appartement,80,2,2.267031,48.8605658
405,16/07/2018,3000000,Appartement,260,5,2.2660328,48.8615204
406,12/07/2018,1976700,Appartement,200,6,2.2665103,48.8606875
407,11/07/2018,2951100,Appartement,245,6,2.2676268,48.8609751
408,26/06/2018,1238000,Appartement,110,5,2.2695153,48.8638166
409,02/05/2018,794000,Appartement,95,3,2.266959,48.8604543
410,15/02/2018,1108200,Appartement,84,3,2.266959,48.8604543
411,07/02/2018,1172300,Appartement,100,3,2.2666352,48.8608853
412,01/02/2018,249000,Appartement,34,1,2.2674466,48.8622415
413,03/10/2017,1548000,Appartement,210,7,2.267031,48.8605658
414,09/08/2017,790000,Appartement,85,3,2.266959,48.8604543
415,07/08/2017,820000,Appartement,80,2,2.267031,48.8605658
416,29/05/2017,830000,Appartement,95,3,2.266959,48.8604543
417,22/05/2017,1548055,Appartement,134,5,2.2677718,48.862664
418,30/03/2017,1245500,Appartement,110,3,2.2695153,48.8638166
419,27/03/2017,895200,Appartement,95,4,2.2666352,48.8608853
420,28/11/2016,2480000,Appartement,245,6,2.2676268,48.8609751
